EjerciciosDia.id,EjerciciosDia.userName,EjerciciosDia.idCurso,EjerciciosDia.fecha,EjerciciosDia.total
11835,456536992,3,2019-08-13 00:00:00,12
11774,438932999,1,2019-08-13 00:00:00,8
11834,442918891,3,2019-08-13 00:00:00,103
11904,432543892,3,2019-08-13 00:00:00,11
11899,439033490,3,2019-08-13 00:00:00,11
11801,449280298,3,2019-08-13 00:00:00,32
11888,439012596,1,2019-08-13 00:00:00,5
11802,442813191,3,2019-08-13 00:00:00,22
11837,432399792,3,2019-08-13 00:00:00,11
11848,458046292,3,2019-08-13 00:00:00,12
11780,433255198,3,2019-08-13 00:00:00,46
11792,443721291,1,2019-08-13 00:00:00,21
11827,433149599,3,2019-08-13 00:00:00,12
11914,453810691,3,2019-08-13 00:00:00,11
11403,432222496,3,2019-08-12 00:00:00,2
10876,439970497,3,2019-08-11 00:00:00,25
9250,433083094,1,2019-08-08 00:00:00,7
7849,433017793,1,2019-08-06 00:00:00,15
7868,435736894,1,2019-08-06 00:00:00,23
9450,432807697,3,2019-08-08 00:00:00,46
8209,433163895,1,2019-08-06 00:00:00,11
8638,457853193,3,2019-08-07 00:00:00,12
9371,439093396,3,2019-08-08 00:00:00,31
8220,454920594,1,2019-08-06 00:00:00,5
7857,439775794,1,2019-08-06 00:00:00,43
8228,439989394,1,2019-08-06 00:00:00,15
8206,445312993,1,2019-08-06 00:00:00,12
8233,433143894,3,2019-08-06 00:00:00,2
9834,458032095,3,2019-08-09 00:00:00,3
10483,456536992,3,2019-08-10 00:00:00,24
9009,eguerrero,1,2019-08-07 00:00:00,2
11382,435135899,1,2019-08-12 00:00:00,4
7844,435782593,3,2019-08-06 00:00:00,8
7762,435123091,3,2019-08-06 00:00:00,54
11152,458194894,3,2019-08-12 00:00:00,12
8807,433074599,1,2019-08-07 00:00:00,6
9455,438467794,3,2019-08-08 00:00:00,16
11151,432766391,3,2019-08-12 00:00:00,10
10885,432927792,3,2019-08-11 00:00:00,6
11374,432215090,3,2019-08-12 00:00:00,5
8933,432285994,1,2019-08-07 00:00:00,28
10490,432468393,3,2019-08-10 00:00:00,8
10250,445262396,3,2019-08-09 00:00:00,17
8507,433237799,3,2019-08-07 00:00:00,7
9373,437245596,1,2019-08-08 00:00:00,8
7845,446476294,3,2019-08-06 00:00:00,10
8511,431944294,3,2019-08-07 00:00:00,6
8806,436555694,3,2019-08-07 00:00:00,19
8809,439033490,3,2019-08-07 00:00:00,7
10498,458018891,1,2019-08-10 00:00:00,36
7861,433450997,1,2019-08-06 00:00:00,7
8922,439701899,3,2019-08-07 00:00:00,36
8943,433075293,3,2019-08-07 00:00:00,7
8917,442464790,3,2019-08-07 00:00:00,4
10893,432998994,3,2019-08-11 00:00:00,1
10054,454920594,1,2019-08-09 00:00:00,1
8744,436451794,3,2019-08-07 00:00:00,17
8923,455707898,3,2019-08-07 00:00:00,17
10474,439033490,3,2019-08-10 00:00:00,21
9251,432173890,3,2019-08-08 00:00:00,36
8903,432454494,3,2019-08-07 00:00:00,10
8908,433051792,3,2019-08-07 00:00:00,5
10482,455792795,3,2019-08-10 00:00:00,32
9968,438467794,3,2019-08-09 00:00:00,21
8940,434118599,3,2019-08-07 00:00:00,6
8936,432282596,1,2019-08-07 00:00:00,1
9546,436571694,3,2019-08-08 00:00:00,7
8914,432533595,1,2019-08-07 00:00:00,8
10464,432908896,3,2019-08-10 00:00:00,11
10499,446707493,1,2019-08-10 00:00:00,6
9448,432731696,3,2019-08-08 00:00:00,9
8932,445326692,1,2019-08-07 00:00:00,15
8913,433194797,1,2019-08-07 00:00:00,9
10877,432807697,3,2019-08-11 00:00:00,40
9364,439764393,3,2019-08-08 00:00:00,6
9616,432521192,3,2019-08-08 00:00:00,22
9451,439985093,3,2019-08-08 00:00:00,8
10465,435834996,3,2019-08-10 00:00:00,20
10495,437369597,1,2019-08-10 00:00:00,5
9443,432805997,3,2019-08-08 00:00:00,105
10504,432807697,3,2019-08-10 00:00:00,50
9967,445264999,1,2019-08-09 00:00:00,5
11160,432422096,3,2019-08-12 00:00:00,12
10053,433283499,3,2019-08-09 00:00:00,15
10489,433925390,1,2019-08-10 00:00:00,11
10510,432282596,1,2019-08-10 00:00:00,13
10113,439107597,3,2019-08-09 00:00:00,9
10468,448436393,3,2019-08-10 00:00:00,19
10508,445247796,3,2019-08-10 00:00:00,17
10892,432438297,3,2019-08-11 00:00:00,7
10472,432447098,3,2019-08-10 00:00:00,65
10475,444885798,1,2019-08-10 00:00:00,28
10487,437245596,1,2019-08-10 00:00:00,10
10462,443380791,3,2019-08-10 00:00:00,10
11275,436100994,1,2019-08-12 00:00:00,10
10886,442640397,3,2019-08-11 00:00:00,27
10486,439987294,3,2019-08-10 00:00:00,24
11273,443773791,1,2019-08-12 00:00:00,11
11274,452349298,1,2019-08-12 00:00:00,13
11527,433879298,3,2019-08-12 00:00:00,8
11372,432779593,1,2019-08-12 00:00:00,3
11504,432262993,3,2019-08-12 00:00:00,9
11386,432926898,3,2019-08-12 00:00:00,25
11508,439987294,3,2019-08-12 00:00:00,4
11381,458090798,1,2019-08-12 00:00:00,18
11529,443717795,1,2019-08-12 00:00:00,13
11379,437795499,1,2019-08-12 00:00:00,57
11500,434008691,3,2019-08-12 00:00:00,26
11528,439989394,1,2019-08-12 00:00:00,42
11510,458116598,3,2019-08-12 00:00:00,4
11530,456238097,1,2019-08-12 00:00:00,11
11690,457343199,3,2019-08-13 00:00:00,6
11680,442805897,3,2019-08-13 00:00:00,12
11698,432285695,3,2019-08-13 00:00:00,7
11650,432923292,3,2019-08-13 00:00:00,18
11733,439080498,3,2019-08-13 00:00:00,13
11679,439758898,3,2019-08-13 00:00:00,12
11694,434456995,3,2019-08-13 00:00:00,7
11721,433237799,3,2019-08-13 00:00:00,10
11727,432138292,1,2019-08-13 00:00:00,2
11708,433147391,3,2019-08-13 00:00:00,11
11734,439828694,3,2019-08-13 00:00:00,11
11706,457417790,3,2019-08-13 00:00:00,9
11697,433156998,3,2019-08-13 00:00:00,9
11687,458032095,3,2019-08-13 00:00:00,11
11785,432238295,1,2019-08-13 00:00:00,71
7893,432525990,3,2019-08-06 00:00:00,43
7942,447203495,3,2019-08-06 00:00:00,2
7944,442645195,3,2019-08-06 00:00:00,28
7937,458057999,3,2019-08-06 00:00:00,6
7901,447387598,3,2019-08-06 00:00:00,9
7887,445318992,1,2019-08-06 00:00:00,3
7905,433241299,3,2019-08-06 00:00:00,4
7852,432422096,3,2019-08-06 00:00:00,10
7545,433238498,1,2019-08-06 00:00:00,114
7960,433190891,1,2019-08-06 00:00:00,7
7911,434452692,3,2019-08-06 00:00:00,14
7896,433239295,1,2019-08-06 00:00:00,8
7889,439701899,3,2019-08-06 00:00:00,21
7928,453263996,3,2019-08-06 00:00:00,4
8210,456600297,3,2019-08-06 00:00:00,1
7879,432731696,3,2019-08-06 00:00:00,72
7899,432865395,1,2019-08-06 00:00:00,52
7949,442864895,1,2019-08-06 00:00:00,34
7955,435404398,1,2019-08-06 00:00:00,14
7894,445733493,3,2019-08-06 00:00:00,5
7915,444885798,1,2019-08-06 00:00:00,20
7912,433879298,3,2019-08-06 00:00:00,4
7895,432871199,3,2019-08-06 00:00:00,6
7952,432333095,1,2019-08-06 00:00:00,68
7925,442846390,3,2019-08-06 00:00:00,4
7919,432516692,3,2019-08-06 00:00:00,25
7898,440179492,3,2019-08-06 00:00:00,8
7872,453994599,3,2019-08-06 00:00:00,9
7904,433254393,3,2019-08-06 00:00:00,20
7903,432488891,3,2019-08-06 00:00:00,73
7953,443773791,1,2019-08-06 00:00:00,43
7909,432480694,3,2019-08-06 00:00:00,6
7966,452856090,1,2019-08-06 00:00:00,9
7967,432125996,3,2019-08-06 00:00:00,38
7917,457980891,3,2019-08-06 00:00:00,4
7864,439070596,1,2019-08-06 00:00:00,14
7891,452568690,1,2019-08-06 00:00:00,5
8215,455872799,3,2019-08-06 00:00:00,3
7875,432160196,3,2019-08-06 00:00:00,14
7918,456709290,1,2019-08-06 00:00:00,27
7916,432920993,3,2019-08-06 00:00:00,7
7882,432766391,3,2019-08-06 00:00:00,8
7940,438990198,3,2019-08-06 00:00:00,93
7922,435177593,3,2019-08-06 00:00:00,19
7945,436588098,3,2019-08-06 00:00:00,17
7846,448467697,3,2019-08-06 00:00:00,18
7876,442654599,3,2019-08-06 00:00:00,6
7865,444855893,3,2019-08-06 00:00:00,4
7941,432451095,3,2019-08-06 00:00:00,4
7948,456679896,3,2019-08-06 00:00:00,9
7883,435144091,1,2019-08-06 00:00:00,11
7929,433257795,3,2019-08-06 00:00:00,27
7900,441546493,3,2019-08-06 00:00:00,20
7935,436313598,3,2019-08-06 00:00:00,8
7860,448923896,3,2019-08-06 00:00:00,7
7886,456484191,1,2019-08-06 00:00:00,5
7956,432033296,3,2019-08-06 00:00:00,15
7939,436549595,3,2019-08-06 00:00:00,2
7890,448708999,1,2019-08-06 00:00:00,28
7867,433813698,3,2019-08-06 00:00:00,8
7946,432282596,1,2019-08-06 00:00:00,64
8208,457857694,3,2019-08-06 00:00:00,14
7926,447830290,3,2019-08-06 00:00:00,20
7913,433030495,3,2019-08-06 00:00:00,70
7859,445365897,3,2019-08-06 00:00:00,9
7963,442884094,3,2019-08-06 00:00:00,2
7866,433321598,3,2019-08-06 00:00:00,54
7961,446372095,1,2019-08-06 00:00:00,19
7848,445366999,3,2019-08-06 00:00:00,8
7795,437231192,3,2019-08-06 00:00:00,87
7934,457853193,3,2019-08-06 00:00:00,8
7958,432881095,3,2019-08-06 00:00:00,21
7884,433853292,1,2019-08-06 00:00:00,79
7851,446114596,3,2019-08-06 00:00:00,9
7968,432026895,3,2019-08-06 00:00:00,54
7888,438977398,1,2019-08-06 00:00:00,12
7921,442969993,1,2019-08-06 00:00:00,36
7938,jcanul,3,2019-08-06 00:00:00,4
7920,445223696,3,2019-08-06 00:00:00,6
7910,432198794,3,2019-08-06 00:00:00,36
7870,442120599,1,2019-08-06 00:00:00,20
7877,453366794,3,2019-08-06 00:00:00,8
7914,436676995,3,2019-08-06 00:00:00,10
7957,436100994,1,2019-08-06 00:00:00,22
7930,441961993,3,2019-08-06 00:00:00,5
7962,433009491,3,2019-08-06 00:00:00,42
7892,432685593,3,2019-08-06 00:00:00,7
7927,439402991,3,2019-08-06 00:00:00,4
7951,457258999,3,2019-08-06 00:00:00,6
8224,433815693,3,2019-08-06 00:00:00,9
7936,432340293,3,2019-08-06 00:00:00,8
7932,433816895,3,2019-08-06 00:00:00,8
7931,457950997,3,2019-08-06 00:00:00,6
7878,438982497,3,2019-08-06 00:00:00,14
7959,433895799,3,2019-08-06 00:00:00,45
7856,436736295,1,2019-08-06 00:00:00,41
7947,432941996,1,2019-08-06 00:00:00,9
7924,433016899,3,2019-08-06 00:00:00,28
7815,439875090,1,2019-08-06 00:00:00,22
7869,436707899,3,2019-08-06 00:00:00,8
7906,432453098,1,2019-08-06 00:00:00,83
7965,440649597,1,2019-08-06 00:00:00,12
7902,435136898,1,2019-08-06 00:00:00,7
7908,438457997,1,2019-08-06 00:00:00,4
7874,432738399,3,2019-08-06 00:00:00,5
7885,432731497,3,2019-08-06 00:00:00,10
7881,432824395,3,2019-08-06 00:00:00,81
7873,432441197,3,2019-08-06 00:00:00,34
7943,456707893,3,2019-08-06 00:00:00,16
7897,432297893,1,2019-08-06 00:00:00,21
7853,432379693,1,2019-08-06 00:00:00,44
7907,433226494,1,2019-08-06 00:00:00,15
8212,442786695,3,2019-08-06 00:00:00,1
8211,439388392,1,2019-08-06 00:00:00,5
10518,433831196,3,2019-08-10 00:00:00,21
8677,432425098,3,2019-08-07 00:00:00,4
8747,442832390,3,2019-08-07 00:00:00,1
10463,436416191,3,2019-08-10 00:00:00,4
10496,433045090,1,2019-08-10 00:00:00,1
7964,433050294,1,2019-08-06 00:00:00,22
10500,439962693,3,2019-08-10 00:00:00,19
8515,439080498,3,2019-08-07 00:00:00,6
10519,458003793,3,2019-08-10 00:00:00,13
9272,445716495,3,2019-08-08 00:00:00,18
8522,435733490,3,2019-08-07 00:00:00,5
8524,432468393,3,2019-08-07 00:00:00,10
11958,432409796,3,2019-08-13 00:00:00,8
10517,442119399,3,2019-08-10 00:00:00,7
10505,434577191,3,2019-08-10 00:00:00,1
11172,458004591,3,2019-08-12 00:00:00,10
11671,433007494,3,2019-08-13 00:00:00,17
10056,458105397,3,2019-08-09 00:00:00,22
10479,433016899,3,2019-08-10 00:00:00,24
8513,regutierrez,3,2019-08-07 00:00:00,20
8816,433024495,3,2019-08-07 00:00:00,24
10484,456600297,3,2019-08-10 00:00:00,21
11526,446753891,1,2019-08-12 00:00:00,33
11735,438983297,1,2019-08-13 00:00:00,44
9969,432399792,3,2019-08-09 00:00:00,19
10470,447541795,3,2019-08-10 00:00:00,7
11732,432791698,1,2019-08-13 00:00:00,14
9837,443960899,3,2019-08-09 00:00:00,23
11410,443403696,1,2019-08-12 00:00:00,6
10493,437795499,1,2019-08-10 00:00:00,4
9548,457334898,1,2019-08-08 00:00:00,7
11951,448944896,1,2019-08-13 00:00:00,6
10055,445288691,1,2019-08-09 00:00:00,8
9444,433896693,3,2019-08-08 00:00:00,34
9835,431968797,1,2019-08-09 00:00:00,2
8925,431947590,3,2019-08-07 00:00:00,7
9622,457961792,1,2019-08-08 00:00:00,14
9642,439061099,3,2019-08-08 00:00:00,22
9845,457922899,1,2019-08-09 00:00:00,11
10114,446795797,3,2019-08-09 00:00:00,16
8907,457343991,1,2019-08-07 00:00:00,6
9838,438932999,1,2019-08-09 00:00:00,6
10888,457334898,1,2019-08-11 00:00:00,6
8526,432931094,1,2019-08-07 00:00:00,12
9014,433147992,3,2019-08-07 00:00:00,2
9844,432410993,1,2019-08-09 00:00:00,16
9011,440358096,1,2019-08-07 00:00:00,3
8921,441429299,3,2019-08-07 00:00:00,17
9847,453438093,1,2019-08-09 00:00:00,10
9848,439873699,1,2019-08-09 00:00:00,9
10882,454410895,3,2019-08-11 00:00:00,13
9617,433238498,1,2019-08-08 00:00:00,31
10497,438983297,1,2019-08-10 00:00:00,5
10252,443721291,1,2019-08-09 00:00:00,2
9365,455707898,3,2019-08-08 00:00:00,33
10469,433150599,3,2019-08-10 00:00:00,16
11745,435640097,3,2019-08-13 00:00:00,15
11282,444512396,1,2019-08-12 00:00:00,3
11286,438977398,1,2019-08-12 00:00:00,18
9570,432379693,1,2019-08-08 00:00:00,15
10466,433321598,3,2019-08-10 00:00:00,15
10516,446727693,3,2019-08-10 00:00:00,40
11189,456712390,3,2019-08-12 00:00:00,11
11396,436429191,3,2019-08-12 00:00:00,24
10901,452098996,3,2019-08-11 00:00:00,13
11397,432454494,3,2019-08-12 00:00:00,6
10506,457350791,3,2019-08-10 00:00:00,17
11411,457343991,1,2019-08-12 00:00:00,14
10251,433241592,1,2019-08-09 00:00:00,22
11162,452568690,1,2019-08-12 00:00:00,21
10488,435121297,3,2019-08-10 00:00:00,15
11395,439951693,3,2019-08-12 00:00:00,4
10467,445318992,1,2019-08-10 00:00:00,4
11753,442518897,3,2019-08-13 00:00:00,29
11711,433832493,3,2019-08-13 00:00:00,12
11775,454338199,1,2019-08-13 00:00:00,30
11522,449257695,3,2019-08-12 00:00:00,2
11791,454920594,1,2019-08-13 00:00:00,1
11352,432910691,3,2019-08-12 00:00:00,82
11519,455560694,1,2019-08-12 00:00:00,7
11675,432251495,3,2019-08-13 00:00:00,14
11670,439876492,1,2019-08-13 00:00:00,16
11939,438305795,3,2019-08-13 00:00:00,55
11824,435347795,3,2019-08-13 00:00:00,13
11874,457973498,3,2019-08-13 00:00:00,11
11936,439987294,3,2019-08-13 00:00:00,12
11945,432406198,3,2019-08-13 00:00:00,19
11961,432333095,1,2019-08-13 00:00:00,1
11983,458116598,3,2019-08-13 00:00:00,9
11950,431935697,3,2019-08-13 00:00:00,6
11738,435134998,3,2019-08-13 00:00:00,26
11840,432805997,3,2019-08-13 00:00:00,12
11826,438467794,3,2019-08-13 00:00:00,13
11843,437581199,3,2019-08-13 00:00:00,14
11865,435144091,1,2019-08-13 00:00:00,9
11900,439766792,3,2019-08-13 00:00:00,12
11957,436853397,3,2019-08-13 00:00:00,8
11902,457426499,3,2019-08-13 00:00:00,10
11887,454961692,1,2019-08-13 00:00:00,19
11966,453994599,3,2019-08-13 00:00:00,11
11933,435730693,3,2019-08-13 00:00:00,9
11934,454757895,3,2019-08-13 00:00:00,12
11823,433104391,3,2019-08-13 00:00:00,9
11907,455452896,3,2019-08-13 00:00:00,11
11947,432408595,3,2019-08-13 00:00:00,6
11952,433087296,3,2019-08-13 00:00:00,24
11967,448923896,3,2019-08-13 00:00:00,9
11979,433408490,3,2019-08-13 00:00:00,11
11965,432449991,3,2019-08-13 00:00:00,11
9562,446727693,3,2019-08-08 00:00:00,4
8926,432485096,3,2019-08-07 00:00:00,57
8678,432160196,3,2019-08-07 00:00:00,3
7954,439961195,1,2019-08-06 00:00:00,106
9366,433254393,3,2019-08-08 00:00:00,1
10513,442786695,3,2019-08-10 00:00:00,16
8748,458194894,3,2019-08-07 00:00:00,11
10502,432464894,1,2019-08-10 00:00:00,19
7973,432543892,3,2019-08-06 00:00:00,33
9284,432871199,3,2019-08-08 00:00:00,31
8749,rcasas,3,2019-08-07 00:00:00,2
8518,456484590,3,2019-08-07 00:00:00,6
9564,458102399,1,2019-08-08 00:00:00,3
9664,434515897,1,2019-08-08 00:00:00,3
10476,456691291,3,2019-08-10 00:00:00,8
11854,439070596,1,2019-08-13 00:00:00,7
11176,442034290,3,2019-08-12 00:00:00,18
10471,441501898,1,2019-08-10 00:00:00,7
10501,441549597,3,2019-08-10 00:00:00,19
11187,433904792,3,2019-08-12 00:00:00,12
10473,437440896,3,2019-08-10 00:00:00,5
9651,458108492,3,2019-08-08 00:00:00,25
7969,441502598,3,2019-08-06 00:00:00,19
11221,456478398,1,2019-08-12 00:00:00,13
11182,432775994,3,2019-08-12 00:00:00,7
9849,433775798,1,2019-08-09 00:00:00,10
10509,456648594,3,2019-08-10 00:00:00,21
11804,432169496,3,2019-08-13 00:00:00,15
8911,457334898,1,2019-08-07 00:00:00,4
9012,438268999,1,2019-08-07 00:00:00,38
7972,432379297,3,2019-08-06 00:00:00,36
7950,432173890,3,2019-08-06 00:00:00,29
8906,454277391,3,2019-08-07 00:00:00,8
10477,432453098,1,2019-08-10 00:00:00,11
10057,448944896,1,2019-08-09 00:00:00,12
11532,432859492,1,2019-08-12 00:00:00,2
11550,439914199,1,2019-08-12 00:00:00,5
9618,432297893,1,2019-08-08 00:00:00,20
10507,433174993,1,2019-08-10 00:00:00,1
11288,458003793,3,2019-08-12 00:00:00,3
9551,445247796,3,2019-08-08 00:00:00,60
9445,433149599,3,2019-08-08 00:00:00,20
10503,432526293,3,2019-08-10 00:00:00,73
9648,456175893,3,2019-08-08 00:00:00,7
9369,432205596,3,2019-08-08 00:00:00,24
11569,438904892,1,2019-08-12 00:00:00,25
9988,432649295,3,2019-08-09 00:00:00,25
11542,449349099,1,2019-08-12 00:00:00,7
9666,433190891,1,2019-08-08 00:00:00,23
10115,436451794,3,2019-08-09 00:00:00,4
8920,442840492,3,2019-08-07 00:00:00,16
8945,433021798,3,2019-08-07 00:00:00,20
8818,433016899,3,2019-08-07 00:00:00,40
9549,433051792,3,2019-08-08 00:00:00,6
10485,442120599,1,2019-08-10 00:00:00,23
10520,432406198,3,2019-08-10 00:00:00,4
11883,439746091,3,2019-08-13 00:00:00,8
11170,439903891,1,2019-08-12 00:00:00,24
9856,447709293,1,2019-08-09 00:00:00,5
9864,433146691,1,2019-08-09 00:00:00,9
10253,457334898,1,2019-08-09 00:00:00,1
9971,457214191,3,2019-08-09 00:00:00,17
10481,434067893,1,2019-08-10 00:00:00,4
10891,454968893,3,2019-08-11 00:00:00,1
10480,454968893,3,2019-08-10 00:00:00,6
11181,457365293,3,2019-08-12 00:00:00,20
10898,433016899,3,2019-08-11 00:00:00,5
11557,456484590,3,2019-08-12 00:00:00,22
10889,447220596,3,2019-08-11 00:00:00,14
11183,433059699,1,2019-08-12 00:00:00,19
11890,432498193,3,2019-08-13 00:00:00,9
11684,432512494,3,2019-08-13 00:00:00,7
11194,432731497,3,2019-08-12 00:00:00,5
11545,456531592,1,2019-08-12 00:00:00,5
11937,432497097,3,2019-08-13 00:00:00,9
11555,453810691,3,2019-08-12 00:00:00,7
11565,439879499,3,2019-08-12 00:00:00,42
11409,jcanul,3,2019-08-12 00:00:00,7
11535,444702990,1,2019-08-12 00:00:00,6
11862,442818197,3,2019-08-13 00:00:00,13
11962,441961993,3,2019-08-13 00:00:00,11
11930,446795797,3,2019-08-13 00:00:00,11
11884,432438297,3,2019-08-13 00:00:00,11
11924,433024495,3,2019-08-13 00:00:00,9
11847,437314394,3,2019-08-13 00:00:00,18
11870,432205596,3,2019-08-13 00:00:00,10
11832,444183990,3,2019-08-13 00:00:00,12
11963,455203996,3,2019-08-13 00:00:00,12
11906,433170797,3,2019-08-13 00:00:00,11
11949,438380292,3,2019-08-13 00:00:00,13
11969,457938099,3,2019-08-13 00:00:00,8
11944,452881899,3,2019-08-13 00:00:00,12
11916,446352896,3,2019-08-13 00:00:00,12
11988,433934090,3,2019-08-13 00:00:00,35
11960,432926898,3,2019-08-13 00:00:00,12
11880,446511791,3,2019-08-13 00:00:00,4
11911,440501695,3,2019-08-13 00:00:00,9
11893,432330891,3,2019-08-13 00:00:00,9
12010,434737791,3,2019-08-13 00:00:00,4
12000,433059699,1,2019-08-13 00:00:00,2
11926,439107597,3,2019-08-13 00:00:00,10
11909,433092795,3,2019-08-13 00:00:00,10
11927,433032590,3,2019-08-13 00:00:00,10
11857,442705894,3,2019-08-13 00:00:00,14
11882,431951398,3,2019-08-13 00:00:00,10
11878,432262993,3,2019-08-13 00:00:00,10
11860,456679896,3,2019-08-13 00:00:00,11
11954,432511099,3,2019-08-13 00:00:00,13
11798,447661795,3,2019-08-13 00:00:00,28
11959,438981899,3,2019-08-13 00:00:00,6
11970,457999093,3,2019-08-13 00:00:00,41
7980,445208297,3,2019-08-06 00:00:00,17
8087,454949499,3,2019-08-06 00:00:00,31
8017,436552796,3,2019-08-06 00:00:00,30
8015,438256291,3,2019-08-06 00:00:00,1
8008,433183997,1,2019-08-06 00:00:00,16
8006,436561593,3,2019-08-06 00:00:00,35
7989,432367896,3,2019-08-06 00:00:00,34
8090,435816591,3,2019-08-06 00:00:00,4
7991,439033691,3,2019-08-06 00:00:00,32
8057,456175893,3,2019-08-06 00:00:00,21
8064,432261396,3,2019-08-06 00:00:00,3
8030,447512697,3,2019-08-06 00:00:00,19
8076,458094695,3,2019-08-06 00:00:00,65
8073,453804398,3,2019-08-06 00:00:00,18
7987,432124796,1,2019-08-06 00:00:00,6
8055,439913693,3,2019-08-06 00:00:00,17
8027,432821392,1,2019-08-06 00:00:00,25
8050,432412297,3,2019-08-06 00:00:00,21
8028,433147992,3,2019-08-06 00:00:00,37
8056,447670093,3,2019-08-06 00:00:00,39
7998,432550392,3,2019-08-06 00:00:00,4
7858,433246596,3,2019-08-06 00:00:00,54
8046,437002496,3,2019-08-06 00:00:00,60
7985,444181195,3,2019-08-06 00:00:00,35
8001,453261191,3,2019-08-06 00:00:00,30
8014,442247099,1,2019-08-06 00:00:00,8
8039,432528391,3,2019-08-06 00:00:00,34
8031,433101895,1,2019-08-06 00:00:00,13
8036,439962693,3,2019-08-06 00:00:00,20
8062,435730693,3,2019-08-06 00:00:00,12
8002,457383295,3,2019-08-06 00:00:00,41
7977,434445192,3,2019-08-06 00:00:00,35
8011,436654394,3,2019-08-06 00:00:00,6
8013,432169496,3,2019-08-06 00:00:00,24
8025,432871697,3,2019-08-06 00:00:00,14
7997,435703394,3,2019-08-06 00:00:00,21
8051,456536992,3,2019-08-06 00:00:00,32
7984,450171197,3,2019-08-06 00:00:00,19
8022,439951896,1,2019-08-06 00:00:00,12
7971,433092795,3,2019-08-06 00:00:00,21
8071,433792099,3,2019-08-06 00:00:00,9
8023,439915391,3,2019-08-06 00:00:00,1
8041,437422895,3,2019-08-06 00:00:00,35
8024,455707898,3,2019-08-06 00:00:00,29
7999,439141693,3,2019-08-06 00:00:00,10
8054,442705894,3,2019-08-06 00:00:00,87
8000,458017398,3,2019-08-06 00:00:00,9
8032,433176990,3,2019-08-06 00:00:00,31
7970,437313797,3,2019-08-06 00:00:00,23
8010,437180396,1,2019-08-06 00:00:00,4
8029,435668199,3,2019-08-06 00:00:00,4
8218,433948090,3,2019-08-06 00:00:00,16
8085,432055596,3,2019-08-06 00:00:00,36
8083,433887492,3,2019-08-06 00:00:00,44
7975,447219591,3,2019-08-06 00:00:00,23
8060,437352991,3,2019-08-06 00:00:00,1
8004,436555694,3,2019-08-06 00:00:00,4
8044,436416191,3,2019-08-06 00:00:00,26
8035,441567995,1,2019-08-06 00:00:00,5
8020,438503098,3,2019-08-06 00:00:00,52
8026,456475896,1,2019-08-06 00:00:00,25
8080,432498996,3,2019-08-06 00:00:00,12
7993,434567299,1,2019-08-06 00:00:00,27
8038,452098996,3,2019-08-06 00:00:00,11
7988,432497097,3,2019-08-06 00:00:00,22
8074,454277391,3,2019-08-06 00:00:00,15
7983,447679593,3,2019-08-06 00:00:00,19
7996,455452896,3,2019-08-06 00:00:00,13
8066,433143792,3,2019-08-06 00:00:00,7
8005,439033490,3,2019-08-06 00:00:00,27
8009,433254598,3,2019-08-06 00:00:00,8
8068,435659197,3,2019-08-06 00:00:00,12
8034,445322494,3,2019-08-06 00:00:00,2
8072,445377792,3,2019-08-06 00:00:00,12
8007,439061099,3,2019-08-06 00:00:00,30
8012,436868591,3,2019-08-06 00:00:00,20
8053,446386291,3,2019-08-06 00:00:00,32
7990,432937493,3,2019-08-06 00:00:00,14
7979,453810691,3,2019-08-06 00:00:00,39
8082,444535092,3,2019-08-06 00:00:00,8
8086,438967999,3,2019-08-06 00:00:00,17
8018,439872997,3,2019-08-06 00:00:00,29
7981,456648692,3,2019-08-06 00:00:00,34
8063,438991291,3,2019-08-06 00:00:00,14
8016,434476195,3,2019-08-06 00:00:00,10
8045,457356491,3,2019-08-06 00:00:00,14
8043,432205596,3,2019-08-06 00:00:00,34
7994,432723094,3,2019-08-06 00:00:00,31
8042,433216598,3,2019-08-06 00:00:00,18
7992,441514493,3,2019-08-06 00:00:00,22
8049,446771396,3,2019-08-06 00:00:00,3
8069,433075293,3,2019-08-06 00:00:00,24
8061,432006092,3,2019-08-06 00:00:00,17
8070,437927594,3,2019-08-06 00:00:00,45
7982,432985999,3,2019-08-06 00:00:00,33
8079,433910096,3,2019-08-06 00:00:00,6
8037,432477690,3,2019-08-06 00:00:00,25
8047,435834996,3,2019-08-06 00:00:00,24
8084,440805392,3,2019-08-06 00:00:00,22
7995,432930093,3,2019-08-06 00:00:00,33
8065,439803598,3,2019-08-06 00:00:00,6
7986,440501695,3,2019-08-06 00:00:00,21
8067,433004598,3,2019-08-06 00:00:00,20
7978,446352896,3,2019-08-06 00:00:00,32
8019,ybaez,3,2019-08-06 00:00:00,5
8052,432944893,3,2019-08-06 00:00:00,35
8048,433283499,3,2019-08-06 00:00:00,4
8091,432447098,3,2019-08-06 00:00:00,13
8021,434479395,3,2019-08-06 00:00:00,9
7976,436540394,3,2019-08-06 00:00:00,23
7974,433170797,3,2019-08-06 00:00:00,33
8521,454338199,1,2019-08-07 00:00:00,78
9980,434008691,3,2019-08-09 00:00:00,18
9983,447541795,3,2019-08-09 00:00:00,37
9286,458194894,3,2019-08-08 00:00:00,40
9850,456478398,1,2019-08-09 00:00:00,7
8219,458003793,3,2019-08-06 00:00:00,13
8100,432013899,3,2019-08-06 00:00:00,11
8680,435659197,3,2019-08-07 00:00:00,20
10515,436499098,3,2019-08-10 00:00:00,12
